time,swell_height,swell_period,swell_dir,sea_height,sea_period,sea_dir
2025-10-12 23:59,0.442,14.736,118.859,0.743,7.345,58.744
2025-10-13 01:00,0.458,14.672,118.776,0.754,7.337,59.03
2025-10-13 02:00,0.474,14.602,118.698,0.774,7.329,58.831
2025-10-13 02:59,0.482,14.527,118.648,0.785,7.321,58.767
2025-10-13 04:00,0.476,14.478,118.806,0.784,7.322,58.998
2025-10-13 05:00,0.463,14.406,118.921,0.777,7.323,59.37
2025-10-13 05:59,0.453,14.362,118.952,0.766,7.324,59.713
2025-10-13 07:00,0.446,14.311,118.895,0.751,7.328,59.891
2025-10-13 08:00,0.443,14.259,118.686,0.734,7.328,60.088
2025-10-13 08:59,0.434,14.202,118.684,0.715,7.325,60.529
2025-10-13 10:00,0.431,14.16,118.474,0.695,7.324,61.098
2025-10-13 11:00,0.42,14.078,118.301,0.676,7.316,62.351
2025-10-13 11:59,0.395,14.016,118.227,0.651,7.289,65.769
2025-10-13 13:00,0.369,13.905,118.055,0.616,7.249,76.407
2025-10-13 14:00,0.355,13.778,117.994,0.569,7.21,85.099
2025-10-13 14:59,0.391,13.605,117.886,0.454,7.147,111.506
2025-10-13 16:00,0.388,13.43,117.747,0.39,5.954,113.64
2025-10-13 17:00,0.345,12.981,118.276,0.349,6.153,116.119
2025-10-13 17:59,0.289,10.24,122.048,0.346,7.072,121.525
2025-10-13 19:00,0.261,9.054,124.379,0.342,7.38,122.819
2025-10-13 20:00,0.258,9.223,124.568,0.329,7.466,123.271
2025-10-13 20:59,0.246,9.407,124.695,0.316,7.479,123.38
2025-10-13 22:00,0.235,9.633,124.811,0.305,7.466,123.385
2025-10-13 23:00,0.234,9.808,124.869,0.296,7.45,123.389
2025-10-13 23:59,0.238,9.843,124.855,0.291,7.438,123.397
2025-10-14 01:00,0.24,9.778,124.808,0.288,7.43,123.402
2025-10-14 02:00,0.241,9.703,124.744,0.286,7.425,123.412
2025-10-14 02:59,0.245,9.714,124.684,0.282,7.428,123.378
2025-10-14 04:00,0.254,9.916,124.624,0.276,7.436,123.401
2025-10-14 05:00,0.269,10.318,124.573,0.271,7.443,123.447
2025-10-14 05:59,0.284,10.64,124.534,0.267,7.439,123.461
2025-10-14 07:00,0.293,10.702,124.504,0.263,7.423,123.387
2025-10-14 08:00,0.299,10.674,124.488,0.26,7.4,123.207
2025-10-14 08:59,0.302,10.627,124.481,0.259,7.377,122.974
2025-10-14 10:00,0.303,10.572,124.477,0.256,7.367,122.804
2025-10-14 11:00,0.305,10.521,124.463,0.251,7.373,122.759
2025-10-14 11:59,0.308,10.475,124.44,0.246,7.392,122.797
2025-10-14 13:00,0.31,10.428,124.41,0.241,7.411,122.829
2025-10-14 14:00,0.313,10.374,124.372,0.237,7.425,122.799
2025-10-14 14:59,0.315,10.317,124.332,0.234,7.437,122.716
2025-10-14 16:00,0.317,10.254,124.284,0.232,7.447,122.567
2025-10-14 17:00,0.318,10.202,124.239,0.234,7.457,122.279
2025-10-14 17:59,0.321,10.168,124.044,0.238,7.467,121.852
2025-10-14 19:00,0.323,10.138,123.682,0.242,7.477,121.44
2025-10-14 20:00,0.326,10.11,123.291,0.243,7.488,121.227
2025-10-14 20:59,0.33,10.089,122.886,0.238,7.498,121.245
2025-10-14 22:00,0.334,10.081,122.443,0.233,7.508,121.314
2025-10-14 23:00,0.339,10.094,121.947,0.23,7.517,121.364
2025-10-14 23:59,0.345,10.117,121.409,0.228,7.523,121.395
2025-10-15 01:00,0.351,10.136,120.842,0.226,7.526,121.393
2025-10-15 02:00,0.356,10.146,120.262,0.224,7.526,121.349
2025-10-15 02:59,0.362,10.147,119.583,0.223,7.522,121.259
2025-10-15 04:00,0.369,10.148,118.811,0.223,7.515,121.119
2025-10-15 05:00,0.377,10.149,118.004,0.223,7.505,120.893
2025-10-15 05:59,0.387,10.143,117.128,0.23,7.491,120.404
2025-10-15 07:00,0.4,10.136,116.2,0.254,7.472,119.132
2025-10-15 08:00,0.413,10.124,115.248,0.294,7.448,117.056
2025-10-15 08:59,0.425,10.109,114.238,0.33,7.419,115.144
2025-10-15 10:00,0.436,10.096,113.193,0.348,7.391,113.971
2025-10-15 11:00,0.446,10.085,112.155,0.353,7.365,113.332
2025-10-15 11:59,0.457,10.077,111.135,0.353,7.34,112.934
2025-10-15 13:00,0.465,10.081,110.224,0.35,7.316,112.612
2025-10-15 14:00,0.469,10.087,109.72,0.349,7.293,112.241
2025-10-15 14:59,0.459,10.05,110.294,0.35,7.267,111.674
2025-10-15 16:00,0.432,9.954,112.143,0.355,7.264,111.03
2025-10-15 17:00,0.406,9.862,113.791,0.359,7.32,110.77
2025-10-15 17:59,0.4,9.822,114.022,0.368,7.38,110.522
2025-10-15 19:00,0.41,9.833,113.111,0.411,7.399,108.591
2025-10-15 20:00,0.425,9.884,111.605,0.529,7.379,100.872
2025-10-15 20:59,0.445,9.955,109.907,0.593,7.323,94.137
2025-10-15 22:00,0.461,10.01,108.324,0.604,7.239,91.323
2025-10-15 23:00,0.471,10.065,107.102,0.623,7.126,86.698
2025-10-15 23:59,0.483,10.098,106.18,0.646,6.974,85.03
2025-10-16 01:00,0.493,10.105,105.477,0.674,6.608,84.74
2025-10-16 02:00,0.513,10.094,104.928,0.714,5.988,76.032
2025-10-16 02:59,0.53,10.068,104.07,0.767,5.603,68.834
2025-10-16 04:00,0.539,10.025,103.098,0.854,5.676,65.94
2025-10-16 05:00,0.54,9.96,101.909,0.924,5.836,63.885
2025-10-16 05:59,0.54,9.864,100.219,0.959,6.091,62.576
2025-10-16 07:00,0.543,9.711,97.64,0.979,6.333,61.772
2025-10-16 08:00,0.561,9.448,93.995,0.999,6.565,61.232
2025-10-16 08:59,0.59,9.057,89.15,1.018,6.772,60.847
2025-10-16 10:00,0.625,8.704,85.356,1.035,6.949,60.567
2025-10-16 11:00,0.663,8.553,84.892,1.045,7.062,60.193
2025-10-16 11:59,0.703,8.49,82.574,1.052,7.155,59.877
2025-10-16 13:00,0.739,8.454,80.168,1.05,7.229,59.673
2025-10-16 14:00,0.76,8.426,77.999,1.044,7.282,59.532
2025-10-16 14:59,0.769,8.402,75.975,1.051,7.317,59.415
2025-10-16 16:00,0.772,8.382,74.7,1.087,7.334,59.216
2025-10-16 17:00,0.766,8.366,74.094,1.146,7.295,58.783
2025-10-16 17:59,0.759,8.352,73.839,1.218,7.105,57.797
2025-10-16 19:00,0.761,8.328,73.331,1.289,6.911,56.577
2025-10-16 20:00,0.778,8.295,72.27,1.356,6.98,56.724
2025-10-16 20:59,0.84,8.277,71.107,1.406,7.131,57.226
2025-10-16 22:00,0.908,8.304,70.128,1.427,7.25,57.573
2025-10-16 23:00,0.955,8.328,69.613,1.426,7.322,57.805
2025-10-16 23:59,0.982,8.344,69.242,1.409,7.362,58.011
2025-10-17 01:00,1.005,8.358,68.916,1.385,7.39,58.213
2025-10-17 02:00,1.024,8.369,68.506,1.36,7.411,58.402
2025-10-17 02:59,1.029,8.37,67.957,1.328,7.425,58.603
2025-10-17 04:00,1.024,8.365,67.441,1.294,7.435,58.823
2025-10-17 05:00,1.016,8.359,66.915,1.26,7.443,58.982
2025-10-17 05:59,0.998,8.352,66.458,1.221,7.449,59.059
2025-10-17 07:00,0.974,8.347,66.028,1.18,7.452,59.059
2025-10-17 08:00,0.946,8.341,65.556,1.138,7.454,58.991
2025-10-17 08:59,0.915,8.333,65.228,1.097,7.456,58.944
2025-10-17 10:00,0.881,8.323,65.119,1.058,7.456,58.95
2025-10-17 11:00,0.848,8.313,65.175,1.023,7.455,58.913
2025-10-17 11:59,0.812,8.308,65.488,0.991,7.452,58.788
2025-10-17 13:00,0.776,8.304,66.045,0.964,7.448,58.643
2025-10-17 14:00,0.743,8.299,66.845,0.944,7.441,58.548
2025-10-17 14:59,0.712,8.295,67.914,0.927,7.431,58.484
2025-10-17 16:00,0.682,8.292,69.67,0.919,7.417,58.347
2025-10-17 17:00,0.653,8.293,71.741,0.911,7.395,58.516
2025-10-17 17:59,0.627,8.298,74.246,0.9,7.362,58.567
2025-10-17 19:00,0.603,8.308,77.184,0.881,7.325,58.505
2025-10-17 20:00,0.577,8.323,79.531,0.862,7.285,58.407
2025-10-17 20:59,0.553,8.339,81.421,0.851,7.255,58.686
2025-10-17 22:00,0.527,8.358,83.239,0.96,7.227,67.408
2025-10-17 23:00,0.508,8.379,84.82,0.959,7.095,81.918
2025-10-17 23:59,0.5,8.399,84.969,0.864,6.554,90.84
2025-10-18 01:00,0.473,8.429,85.159,0.725,6.083,97.494
2025-10-18 02:00,0.434,8.401,96.114,0.649,6.384,105.516
2025-10-18 02:59,0.314,8.626,114.404,0.573,6.9,115.403
2025-10-18 04:00,0.246,8.603,120.291,0.532,7.134,118.211
2025-10-18 05:00,0.222,8.611,122.055,0.531,7.242,117.939
2025-10-18 05:59,0.189,8.655,124.005,0.542,7.308,116.863
2025-10-18 07:00,0.147,8.751,124.518,0.535,7.345,115.73
2025-10-18 08:00,0.121,8.781,124.69,0.519,7.362,114.911
2025-10-18 08:59,0.115,8.779,124.717,0.513,7.371,114.112
2025-10-18 10:00,0.119,8.782,124.657,0.52,7.377,113.162
2025-10-18 11:00,0.127,8.778,124.556,0.536,7.37,111.949
2025-10-18 11:59,0.138,8.777,124.41,0.559,7.335,110.455
2025-10-18 13:00,0.156,8.799,123.889,0.586,7.267,108.741
2025-10-18 14:00,0.181,8.846,121.96,0.614,7.185,107.24
2025-10-18 14:59,0.204,8.907,120.083,0.641,7.108,105.651
2025-10-18 16:00,0.223,8.955,118.084,0.665,7.042,102.958
2025-10-18 17:00,0.243,8.969,116.187,0.693,6.987,99.031
2025-10-18 17:59,0.261,8.961,114.256,0.718,6.946,95.767
2025-10-18 19:00,0.278,8.943,112.265,0.731,6.913,93.64
2025-10-18 20:00,0.295,8.921,110.314,0.742,6.875,92.188
2025-10-18 20:59,0.308,8.798,108.525,0.745,6.799,90.966
2025-10-18 22:00,0.318,8.697,107.059,0.743,6.659,89.755
2025-10-18 23:00,0.324,8.657,105.946,0.74,6.462,88.568
2025-10-18 23:59,0.328,8.675,105.177,0.734,6.267,87.602
2025-10-19 01:00,0.331,8.853,104.614,0.726,6.125,86.962
2025-10-19 02:00,0.334,9.137,104.009,0.716,6.038,86.588
2025-10-19 02:59,0.337,9.454,103.945,0.706,5.986,86.359
2025-10-19 04:00,0.337,9.716,104.85,0.698,5.957,86.117
2025-10-19 05:00,0.335,9.841,105.978,0.694,5.956,85.754
2025-10-19 05:59,0.326,9.841,108.066,0.694,5.973,85.263
2025-10-19 07:00,0.303,9.728,111.28,0.697,6.021,85.05
2025-10-19 08:00,0.269,9.49,115.001,0.701,6.166,85.064
2025-10-19 08:59,0.234,9.281,117.788,0.687,6.493,86.056
2025-10-19 10:00,0.214,9.135,119.096,0.657,6.846,90.265
2025-10-19 11:00,0.209,9.024,119.056,0.624,6.985,94.92
2025-10-19 11:59,0.217,8.979,118.115,0.616,6.983,96.455
2025-10-19 13:00,0.23,8.992,116.852,0.664,6.936,92.192
2025-10-19 14:00,0.248,9.06,115.446,0.768,6.834,85.083
2025-10-19 14:59,0.267,9.17,114.146,0.858,6.579,83.395
2025-10-19 16:00,0.286,9.286,112.969,0.886,6.25,77.025
2025-10-19 17:00,0.299,9.43,112.244,0.903,5.955,70.924
2025-10-19 17:59,0.312,9.589,111.667,0.911,5.591,67.041
2025-10-19 19:00,0.314,9.759,111.386,0.903,5.415,62.582
2025-10-19 20:00,0.313,9.902,111.245,0.917,5.442,56.703
2025-10-19 20:59,0.314,10.006,111.399,0.959,5.618,55.094
2025-10-19 22:00,0.316,10.045,111.595,0.992,5.751,54.844
2025-10-19 23:00,0.317,10.016,111.851,1.028,5.879,54.597
2025-10-19 23:59,0.318,9.943,112.198,1.06,5.991,54.416
2025-10-20 01:00,0.32,9.856,112.403,1.081,6.082,54.717
2025-10-20 02:00,0.322,9.768,112.473,1.086,6.182,56.209
2025-10-20 02:59,0.324,9.681,112.521,1.078,6.261,58.095
2025-10-20 04:00,0.328,9.623,112.526,1.067,6.323,59.264
2025-10-20 05:00,0.333,9.619,112.434,1.055,6.368,59.623
2025-10-20 05:59,0.34,9.654,112.224,1.055,6.402,59.36
2025-10-20 07:00,0.349,9.68,111.749,1.055,6.418,59.31
2025-10-20 08:00,0.357,9.675,111.109,1.044,6.428,60.104
2025-10-20 08:59,0.367,9.633,110.338,1.033,6.465,60.916
2025-10-20 10:00,0.38,9.539,109.383,1.024,6.526,61.354
2025-10-20 11:00,0.394,9.392,108.361,1.013,6.589,61.572
2025-10-20 11:59,0.409,9.22,107.246,1.0,6.648,61.649
2025-10-20 13:00,0.422,9.059,106.195,0.98,6.698,61.621
2025-10-20 14:00,0.43,8.949,105.31,0.952,6.729,61.506
2025-10-20 14:59,0.436,8.928,104.49,0.927,6.743,61.252
2025-10-20 16:00,0.44,9.001,103.663,0.922,6.758,60.618
2025-10-20 17:00,0.444,9.125,103.448,0.941,6.767,60.0
2025-10-20 17:59,0.445,9.275,103.809,0.954,6.728,59.778
2025-10-20 19:00,0.446,9.425,104.581,0.967,6.627,59.265
2025-10-20 20:00,0.446,9.568,105.287,0.973,6.472,58.991
2025-10-20 20:59,0.441,9.668,106.043,0.974,6.322,59.454
2025-10-20 22:00,0.435,9.719,106.842,0.981,6.266,59.617
2025-10-20 23:00,0.43,9.732,107.651,0.987,6.317,59.679
2025-10-20 23:59,0.431,9.704,108.145,0.996,6.43,59.751
2025-10-21 01:00,0.433,9.675,108.7,1.001,6.566,59.843
2025-10-21 02:00,0.434,9.65,109.345,1.011,6.696,60.241
2025-10-21 02:59,0.415,9.621,109.778,1.074,6.804,71.358
2025-10-21 04:00,0.406,9.582,109.981,1.028,6.773,83.746
2025-10-21 05:00,0.404,9.601,110.283,0.962,6.678,85.094
2025-10-21 05:59,0.412,9.634,110.272,0.933,6.638,86.861
2025-10-21 07:00,0.42,9.723,110.148,0.895,6.566,90.384
2025-10-21 08:00,0.426,9.782,110.007,0.882,6.536,91.481
2025-10-21 08:59,0.433,9.847,109.734,0.931,6.718,85.869
2025-10-21 10:00,0.438,9.967,109.517,0.954,6.851,85.006
2025-10-21 11:00,0.44,10.135,109.461,0.956,6.917,84.998
2025-10-21 11:59,0.439,10.377,109.558,0.937,6.891,85.135
2025-10-21 13:00,0.435,10.563,109.878,0.911,6.857,87.524
2025-10-21 14:00,0.426,10.741,110.655,0.897,6.866,89.419
2025-10-21 14:59,0.405,10.667,112.261,0.898,6.894,89.507
2025-10-21 16:00,0.36,10.549,115.657,0.9,6.94,88.738
2025-10-21 17:00,0.299,10.152,119.21,0.884,7.016,88.225
2025-10-21 17:59,0.254,9.893,121.461,0.843,7.111,88.562
2025-10-21 19:00,0.227,9.875,122.685,0.796,7.186,89.648
2025-10-21 20:00,0.218,9.922,122.931,0.759,7.22,90.801
2025-10-21 20:59,0.223,10.186,122.643,0.729,7.221,91.976
2025-10-21 22:00,0.238,10.759,122.102,0.708,7.201,92.8
2025-10-21 23:00,0.261,11.684,121.458,0.697,7.169,92.801
2025-10-21 23:59,0.287,12.317,120.699,0.698,7.133,91.728
2025-10-22 01:00,0.312,12.503,119.986,0.703,7.101,90.182
2025-10-22 02:00,0.34,12.651,119.17,0.706,7.082,88.811
2025-10-22 02:59,0.363,12.896,118.474,0.706,7.079,87.434
2025-10-22 04:00,0.381,12.925,117.627,0.708,7.09,85.705
2025-10-22 05:00,0.393,12.963,117.268,0.716,7.111,85.149
2025-10-22 05:59,0.403,12.908,116.909,0.732,7.131,85.011
2025-10-22 07:00,0.403,12.85,117.013,0.753,7.135,84.836
2025-10-22 08:00,0.402,12.727,117.192,0.788,7.092,82.253
2025-10-22 08:59,0.401,12.607,117.563,0.853,6.959,76.922
2025-10-22 10:00,0.409,12.468,117.439,0.951,6.828,70.936
2025-10-22 11:00,0.464,11.708,114.813,1.066,7.017,66.721
2025-10-22 11:59,0.601,9.853,109.153,1.184,7.184,63.859
2025-10-22 13:00,0.786,8.659,100.084,1.285,7.301,61.798
2025-10-22 14:00,0.955,8.536,88.841,1.326,7.396,60.586
2025-10-22 14:59,1.053,8.516,85.291,1.324,7.457,60.006
2025-10-22 16:00,1.108,8.514,85.248,1.296,7.485,59.819
2025-10-22 17:00,1.142,8.522,84.438,1.256,7.498,59.575
2025-10-22 17:59,1.184,8.557,82.328,1.222,7.501,58.816
2025-10-22 19:00,1.256,8.644,79.606,1.191,7.502,58.484
2025-10-22 20:00,1.344,8.781,75.502,1.172,7.505,58.769
2025-10-22 20:59,1.432,8.92,71.908,1.146,7.508,58.795
2025-10-22 22:00,1.466,8.999,69.672,1.101,7.513,59.49
2025-10-22 23:00,1.464,8.99,68.452,1.06,7.517,59.773
2025-10-22 23:59,1.443,8.981,67.726,1.017,7.517,59.714
2025-10-23 01:00,1.419,8.98,67.153,0.981,7.516,59.615
2025-10-23 02:00,1.39,8.961,66.742,0.951,7.514,59.542
2025-10-23 02:59,1.354,8.932,66.659,0.922,7.512,59.49
2025-10-23 04:00,1.318,8.919,66.864,0.898,7.511,59.491
2025-10-23 05:00,1.283,8.912,67.314,0.933,7.512,60.402
2025-10-23 05:59,1.275,8.895,68.028,1.038,7.516,74.413
2025-10-23 07:00,1.256,8.866,68.975,1.015,7.508,83.491
2025-10-23 08:00,1.221,8.826,70.284,0.98,7.504,85.313
2025-10-23 08:59,1.181,8.77,71.542,0.947,7.507,85.247
2025-10-23 10:00,1.15,8.723,73.015,0.921,7.511,85.217
2025-10-23 11:00,1.12,8.684,74.502,0.89,7.512,85.294
2025-10-23 11:59,1.101,8.651,75.958,0.857,7.502,91.468
2025-10-23 13:00,1.07,8.618,77.556,0.816,7.473,97.635
2025-10-23 14:00,1.026,8.631,82.552,0.778,7.436,100.904
2025-10-23 14:59,0.764,10.567,112.271,0.77,7.42,104.932
2025-10-23 16:00,0.422,10.454,124.263,0.623,7.469,112.443
2025-10-23 17:00,0.342,9.971,124.567,0.523,7.501,117.067
2025-10-23 17:59,0.299,9.722,124.641,0.474,7.507,118.879
2025-10-23 19:00,0.273,9.565,124.636,0.452,7.5,119.342
2025-10-23 20:00,0.267,9.46,124.553,0.45,7.49,119.001
2025-10-23 20:59,0.283,9.374,124.413,0.451,7.482,118.754
2025-10-23 22:00,0.313,9.336,124.22,0.447,7.476,118.777
2025-10-23 23:00,0.363,9.373,122.146,0.437,7.466,118.72
2025-10-23 23:59,0.42,9.475,119.78,0.43,7.448,118.474
2025-10-24 01:00,0.47,9.663,117.634,0.428,7.418,117.981
2025-10-24 02:00,0.489,10.005,117.541,0.437,7.379,117.229
2025-10-24 02:59,0.469,10.312,119.526,0.452,7.344,116.269
2025-10-24 04:00,0.438,10.391,121.207,0.462,7.327,115.216
2025-10-24 05:00,0.415,10.34,122.131,0.465,7.333,114.174
2025-10-24 05:59,0.4,10.254,122.599,0.464,7.359,113.497
2025-10-24 07:00,0.396,10.17,122.715,0.46,7.395,113.302
2025-10-24 08:00,0.399,10.118,122.604,0.454,7.423,113.444
2025-10-24 08:59,0.407,10.114,122.374,0.447,7.44,113.712
2025-10-24 10:00,0.418,10.138,122.0,0.441,7.448,113.973
2025-10-24 11:00,0.434,10.169,121.512,0.436,7.452,114.176
2025-10-24 11:59,0.449,10.183,120.982,0.431,7.455,114.316
2025-10-24 13:00,0.46,10.174,120.514,0.423,7.457,114.674
2025-10-24 14:00,0.476,10.14,120.121,0.384,7.46,117.872
2025-10-24 14:59,0.479,10.089,119.699,0.325,7.338,121.925
2025-10-24 16:00,0.454,10.037,119.284,0.306,6.481,120.898
2025-10-24 17:00,0.436,9.982,118.708,0.308,6.275,120.346
2025-10-24 17:59,0.444,9.928,117.996,0.3,6.445,120.753
2025-10-24 19:00,0.457,9.885,117.147,0.285,6.6,121.222
2025-10-24 20:00,0.471,9.861,116.263,0.278,6.699,121.442
2025-10-24 20:59,0.483,9.849,115.512,0.28,6.759,121.372
2025-10-24 22:00,0.492,9.832,115.009,0.286,6.815,121.218
2025-10-24 23:00,0.498,9.799,114.55,0.29,6.883,121.23
2025-10-24 23:59,0.504,9.767,114.031,0.291,6.959,121.374
2025-10-25 01:00,0.51,9.753,113.422,0.291,7.028,121.354
2025-10-25 02:00,0.512,9.761,113.149,0.294,7.087,121.188
2025-10-25 02:59,0.503,9.745,113.815,0.298,7.14,121.04
2025-10-25 04:00,0.48,9.677,115.453,0.302,7.213,121.055
2025-10-25 05:00,0.45,9.586,117.184,0.299,7.307,121.383
2025-10-25 05:59,0.425,9.509,118.431,0.288,7.379,121.936
2025-10-25 07:00,0.409,9.453,119.073,0.273,7.418,122.495
2025-10-25 08:00,0.402,9.408,119.166,0.259,7.439,122.896
2025-10-25 08:59,0.402,9.369,118.712,0.248,7.45,123.091
2025-10-25 10:00,0.409,9.34,117.795,0.239,7.457,123.125
2025-10-25 11:00,0.421,9.324,116.406,0.231,7.459,123.047
2025-10-25 11:59,0.436,9.324,114.772,0.226,7.451,122.872
2025-10-25 13:00,0.454,9.33,113.107,0.224,7.43,122.549
2025-10-25 14:00,0.469,9.332,111.661,0.227,7.398,122.068
2025-10-25 14:59,0.482,9.328,110.512,0.232,7.366,121.434
2025-10-25 16:00,0.494,9.295,109.587,0.243,7.347,120.575
2025-10-25 17:00,0.505,9.242,108.978,0.269,7.346,119.119
2025-10-25 17:59,0.516,9.225,108.685,0.325,7.356,116.442
2025-10-25 19:00,0.523,9.241,108.685,0.457,7.367,110.628
2025-10-25 20:00,0.515,9.278,108.852,0.613,7.369,102.005
2025-10-25 20:59,0.507,9.331,109.156,0.597,7.378,101.485
2025-10-25 22:00,0.494,9.408,109.718,0.56,7.389,102.895
2025-10-25 23:00,0.477,9.488,110.68,0.56,7.392,101.072
2025-10-25 23:59,0.46,9.629,111.663,0.585,7.389,96.95
2025-10-26 01:00,0.442,9.953,113.012,0.606,7.384,93.332
2025-10-26 02:00,0.423,10.562,114.722,0.603,7.38,92.21
2025-10-26 02:59,0.408,11.535,116.765,0.591,7.379,92.472
2025-10-26 04:00,0.386,12.372,118.973,0.569,7.382,93.465
2025-10-26 05:00,0.362,12.631,120.775,0.542,7.388,94.96
2025-10-26 05:59,0.34,13.156,122.211,0.509,7.395,96.521
2025-10-26 07:00,0.315,13.441,123.38,0.482,7.399,97.599
2025-10-26 08:00,0.297,13.635,124.156,0.464,7.395,97.903
2025-10-26 08:59,0.282,13.735,124.263,0.454,7.387,97.625
2025-10-26 10:00,0.272,13.826,124.345,0.448,7.377,97.174
2025-10-26 11:00,0.261,13.923,124.426,0.44,7.37,96.854
2025-10-26 11:59,0.256,14.053,124.484,0.431,7.368,96.873
2025-10-26 13:00,0.249,14.103,124.531,0.419,7.373,97.341
2025-10-26 14:00,0.242,14.154,124.578,0.402,7.386,98.645
2025-10-26 14:59,0.241,14.109,124.593,0.387,7.403,100.62
2025-10-26 16:00,0.239,14.032,124.603,0.372,7.419,102.867
2025-10-26 17:00,0.237,13.901,124.605,0.358,7.431,104.936
2025-10-26 17:59,0.234,13.793,124.599,0.345,7.435,105.789
2025-10-26 19:00,0.231,13.72,124.589,0.338,7.431,106.056
2025-10-26 20:00,0.221,13.654,124.593,0.333,7.416,105.582
2025-10-26 20:59,0.212,13.616,124.602,0.331,7.391,104.285
2025-10-26 22:00,0.202,13.565,124.608,0.33,7.358,101.723
2025-10-26 23:00,0.19,13.528,124.625,0.327,7.324,99.041
2025-10-26 23:59,0.183,13.475,124.619,0.328,7.295,96.406
2025-10-27 01:00,0.174,13.445,124.631,0.326,7.27,93.724
2025-10-27 02:00,0.166,13.407,124.636,0.324,7.247,90.81
2025-10-27 02:59,0.157,13.402,124.657,0.324,7.225,87.567
2025-10-27 04:00,0.151,13.397,124.666,0.327,7.2,85.182
2025-10-27 05:00,0.148,13.394,124.671,0.342,7.157,84.931
2025-10-27 05:59,0.145,13.403,124.684,0.362,7.102,83.893
2025-10-27 07:00,0.143,13.418,124.697,0.373,7.073,81.477
2025-10-27 08:00,0.139,13.45,124.717,0.371,7.08,80.833
2025-10-27 08:59,0.136,13.474,124.729,0.362,7.11,81.305
2025-10-27 10:00,0.132,13.505,124.746,0.348,7.146,82.528
2025-10-27 11:00,0.129,13.529,124.761,0.333,7.181,84.45
2025-10-27 11:59,0.126,13.55,124.79,0.316,7.213,84.887
2025-10-27 13:00,0.125,13.556,124.82,0.298,7.24,86.125
2025-10-27 14:00,0.192,13.555,124.841,0.241,7.138,118.575
2025-10-27 14:59,0.233,13.548,124.876,0.319,5.05,117.775
2025-10-27 16:00,0.191,13.532,124.9,0.292,5.913,119.533
2025-10-27 17:00,0.181,13.494,124.936,0.288,6.394,120.367
2025-10-27 17:59,0.192,13.165,124.982,0.305,6.771,122.828
2025-10-27 19:00,0.2,11.156,124.998,0.348,7.076,124.41
2025-10-27 20:00,0.206,9.705,124.904,0.379,7.253,124.336
2025-10-27 20:59,0.215,9.212,124.845,0.411,7.362,123.732
2025-10-27 22:00,0.228,8.968,124.812,0.429,7.429,123.306
2025-10-27 23:00,0.248,8.895,124.788,0.437,7.465,123.093
2025-10-27 23:59,0.286,8.942,124.721,0.441,7.475,122.961
2025-10-28 01:00,0.329,9.092,124.648,0.441,7.46,122.825
2025-10-28 02:00,0.355,9.267,124.63,0.438,7.441,122.635
2025-10-28 02:59,0.362,9.444,124.646,0.44,7.418,122.357
2025-10-28 04:00,0.364,9.65,124.677,0.444,7.395,122.017
2025-10-28 05:00,0.368,9.871,124.701,0.447,7.373,121.685
2025-10-28 05:59,0.374,10.051,124.708,0.447,7.347,121.455
2025-10-28 07:00,0.375,10.162,124.704,0.444,7.325,121.33
2025-10-28 08:00,0.371,10.216,124.7,0.436,7.317,121.277
2025-10-28 08:59,0.361,10.236,124.708,0.418,7.322,121.367
2025-10-28 10:00,0.346,10.248,124.726,0.4,7.335,121.475
2025-10-28 11:00,0.329,10.27,124.751,0.388,7.351,121.5
2025-10-28 11:59,0.312,10.296,124.785,0.378,7.364,121.489
2025-10-28 13:00,0.298,10.315,124.814,0.368,7.373,121.486
2025-10-28 14:00,0.284,10.328,124.841,0.358,7.378,121.475
2025-10-28 14:59,0.27,10.342,124.866,0.35,7.378,121.415
2025-10-28 16:00,0.259,10.368,124.887,0.344,7.377,121.317
2025-10-28 17:00,0.25,10.41,124.904,0.339,7.376,121.197
2025-10-28 17:59,0.243,10.459,124.914,0.335,7.375,121.073
2025-10-28 19:00,0.238,10.503,124.92,0.33,7.372,120.954
2025-10-28 20:00,0.234,10.531,124.918,0.326,7.37,120.844
2025-10-28 20:59,0.231,10.547,124.911,0.322,7.367,120.735
2025-10-28 22:00,0.228,10.553,124.903,0.318,7.367,120.623
2025-10-28 23:00,0.226,10.563,124.894,0.315,7.37,120.513
2025-10-28 23:59,0.223,10.571,124.885,0.311,7.374,120.392
2025-10-29 01:00,0.22,10.576,124.878,0.308,7.378,120.25
2025-10-29 02:00,0.217,10.587,124.873,0.307,7.382,120.048
2025-10-29 02:59,0.212,10.592,124.87,0.308,7.383,119.686
2025-10-29 04:00,0.206,10.599,124.869,0.311,7.382,119.181
